,person_age,person_income,person_home_ownership,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
296,22.0,141002.75,0.0,6.0,4.0,3500.0,11.91,0,0.02,0.0,2.0
297,23.0,141002.75,1.0,3.0,6.0,7200.0,8.38,0,0.04,0.0,3.0
298,25.0,141002.75,0.0,9.0,5.0,9000.0,10.59,0,0.05,0.0,3.0
299,25.0,141002.75,1.0,2.0,4.0,8800.0,14.27,0,0.05,0.0,3.0
300,26.0,141002.75,0.0,8.0,5.0,12000.0,12.53,0,0.07,0.0,4.0
301,25.0,141002.75,1.0,5.0,2.0,23625.0,16.0,1,0.15,0.0,3.0
302,26.0,141002.75,1.0,10.0,5.0,10000.0,11.71,0,0.06,0.0,4.0
303,21.0,15000.0,2.0,0.0,4.0,3175.0,11.54,1,0.21,0.0,3.0
304,25.0,96000.0,0.0,2.0,2.0,23625.0,15.68,1,0.26,0.0,4.0
305,21.0,15120.0,1.0,0.0,5.0,1500.0,10.59,0,0.1,0.0,2.0
306,24.0,97908.0,0.0,8.0,3.0,23625.0,12.61,1,0.26,0.0,2.0
307,26.0,110000.0,0.0,3.0,4.0,23625.0,11.039866610796844,0,0.23,0.0,2.0
308,23.0,15204.0,1.0,7.0,6.0,2800.0,8.49,1,0.18,0.0,3.0
309,25.0,141002.75,0.0,0.0,3.0,23625.0,17.27,1,0.19,0.0,4.0
310,24.0,141002.75,0.0,6.0,6.0,18000.0,8.9,0,0.1,0.0,4.0
311,25.0,141002.75,1.0,3.0,5.0,10000.0,11.11,0,0.06,0.0,4.0
312,24.0,141002.75,0.0,0.0,3.0,23625.0,14.59,1,0.16,0.0,2.0
313,26.0,141002.75,0.0,0.0,5.0,13000.0,12.42,0,0.08,0.0,3.0
314,24.0,83300.0,0.0,0.0,3.0,23625.0,11.039866610796844,1,0.26,0.0,2.0
315,24.0,110000.0,0.0,7.0,3.0,23625.0,15.7,0,0.23,0.0,2.0
316,22.0,15360.0,2.0,7.0,5.0,2500.0,12.53,1,0.16,0.0,3.0
317,25.0,134300.0,0.0,3.0,3.0,5000.0,16.49,1,0.03,0.0,2.0
318,25.0,141002.75,1.0,2.0,6.0,20000.0,7.49,0,0.12,0.0,2.0
319,22.0,100580.0,0.0,6.0,3.0,23625.0,14.96,1,0.25,0.0,2.0
320,25.0,113000.0,0.0,7.0,4.0,23625.0,12.73,0,0.22,0.0,4.0
321,24.0,120000.0,0.0,8.0,5.0,23625.0,10.65,0,0.21,0.0,4.0
322,25.0,120000.0,0.0,6.0,5.0,23625.0,10.74,0,0.21,0.0,2.0
323,23.0,120000.0,0.0,7.0,5.0,23625.0,9.99,0,0.21,0.0,2.0
324,24.0,91800.0,0.0,5.0,3.0,23625.0,15.33,1,0.23,0.0,2.0
325,21.0,15600.0,2.0,5.0,6.0,1000.0,7.29,0,0.06,0.0,4.0
326,26.0,108000.0,0.0,2.0,3.0,23625.0,15.05,1,0.23,0.0,3.0
327,26.0,129996.0,0.0,6.0,5.0,23625.0,10.75,0,0.19,0.0,3.0
328,23.0,130000.0,0.0,4.0,3.0,23625.0,16.02,0,0.19,0.0,2.0
329,23.0,130000.0,0.0,7.0,5.0,23625.0,11.49,0,0.19,0.0,4.0
330,25.0,141002.75,2.0,4.0,5.0,20000.0,12.53,0,0.12,0.0,4.0
331,26.0,141002.75,1.0,0.0,4.0,12000.0,13.57,0,0.07,0.0,2.0
332,22.0,141002.75,0.0,1.0,5.0,14000.0,11.14,0,0.08,0.0,3.0
333,26.0,141002.75,0.0,10.0,4.0,23625.0,12.87,0,0.14,0.0,3.0
334,23.0,141002.75,0.0,3.0,5.0,20000.0,11.58,0,0.12,0.0,3.0
335,24.0,141002.75,0.0,5.0,5.0,1800.0,11.12,0,0.01,0.0,3.0
336,25.0,141002.75,1.0,2.0,5.0,23625.0,10.65,0,0.21,0.0,2.0
337,24.0,133300.0,0.0,6.0,5.0,23625.0,10.37,0,0.19,0.0,2.0
338,24.0,15600.0,2.0,5.0,6.0,3300.0,6.39,1,0.21,0.0,4.0
339,24.0,134000.0,0.0,8.0,3.0,23625.0,16.07,0,0.19,0.0,3.0
340,25.0,134000.0,0.0,7.0,5.0,23625.0,10.62,0,0.19,0.0,2.0
341,25.0,15600.0,2.0,0.0,1.0,3200.0,18.09,1,0.21,0.0,2.0
342,25.0,135000.0,0.0,5.0,5.0,23625.0,11.36,0,0.19,0.0,4.0
343,26.0,135660.0,0.0,10.0,5.0,23625.0,12.53,0,0.18,0.0,4.0
344,25.0,141002.75,0.0,0.0,5.0,23625.0,9.99,0,0.17,0.0,4.0
345,23.0,141002.75,0.0,4.0,5.0,23625.0,10.36,0,0.17,0.0,3.0
346,23.0,141002.75,1.0,3.0,6.0,9600.0,5.99,0,0.06,0.0,3.0
347,22.0,141002.75,1.0,5.0,3.0,23625.0,15.62,1,0.16,0.0,2.0
348,24.0,141002.75,1.0,5.0,5.0,20000.0,10.37,0,0.12,0.0,4.0
349,25.0,141002.75,1.0,0.0,1.0,23625.0,19.74,0,0.15,0.0,4.0
350,21.0,141002.75,1.0,5.0,6.0,20000.0,6.91,0,0.12,0.0,4.0
351,23.0,16000.0,2.0,7.0,6.0,6000.0,7.9,1,0.38,0.0,2.0
352,23.0,16000.0,1.0,3.0,4.0,2275.0,13.06,0,0.14,0.0,4.0
353,23.0,16000.0,2.0,7.0,6.0,2000.0,6.39,0,0.13,0.0,3.0
354,23.0,141002.75,0.0,1.0,2.0,23625.0,14.93,1,0.17,0.0,3.0
355,23.0,16000.0,1.0,1.0,4.0,5600.0,12.84,1,0.35,0.0,4.0
356,24.0,16020.0,2.0,3.0,2.0,3625.0,17.14,1,0.23,0.0,2.0
357,22.0,16094.0,1.0,2.0,6.0,5500.0,7.14,1,0.34,0.0,3.0
358,25.0,141002.75,0.0,2.0,6.0,23625.0,8.9,0,0.14,0.0,2.0
359,22.0,16200.0,2.0,6.0,5.0,2000.0,12.42,0,0.12,0.0,3.0
360,24.0,141002.75,0.0,7.0,4.0,23625.0,12.68,0,0.14,0.0,2.0
361,25.0,141002.75,0.0,9.0,4.0,23625.0,11.03,0,0.15,0.0,2.0
362,26.0,141002.75,0.0,10.0,6.0,23625.0,7.9,0,0.19,0.0,4.0
363,22.0,141002.75,1.0,0.0,5.0,23625.0,10.65,0,0.22,0.0,4.0
364,25.0,141002.75,0.0,5.0,5.0,23625.0,11.86,0,0.11,0.0,4.0
365,25.0,16400.0,2.0,1.0,6.0,5000.0,8.94,1,0.3,0.0,4.0
366,23.0,16500.0,2.0,6.0,5.0,4375.0,9.63,1,0.27,0.0,4.0
367,25.0,49500.0,0.0,6.0,4.0,23625.0,14.22,1,0.44000000000000006,0.0,3.0
368,23.0,60000.0,0.0,4.0,5.0,23625.0,9.33,1,0.41,0.0,3.0
369,24.0,84200.0,0.0,8.0,4.0,23625.0,13.85,0,0.29,0.0,4.0
370,22.0,16800.0,1.0,5.0,5.0,2000.0,10.65,0,0.12,0.0,2.0
371,24.0,92000.0,0.0,8.0,5.0,23625.0,11.46,0,0.27,0.0,4.0
372,23.0,141002.75,1.0,5.0,6.0,23625.0,7.66,0,0.22,0.0,2.0
373,24.0,141002.75,1.0,9.0,2.0,12000.0,16.77,0,0.07,0.0,4.0
374,25.0,141002.75,1.0,1.0,5.0,12000.0,9.63,0,0.07,0.0,4.0
375,26.0,141002.75,0.0,6.0,4.0,23625.0,12.23,0,0.16,0.0,4.0
376,25.0,125800.0,1.0,0.0,3.0,10000.0,14.09,1,0.07,0.0,4.0
377,25.0,54000.0,0.0,2.0,4.0,23625.0,13.98,1,0.44000000000000006,0.0,4.0
378,23.0,62500.0,0.0,1.0,5.0,23625.0,10.62,1,0.39,0.0,4.0
380,25.0,68400.0,0.0,9.0,2.0,23625.0,17.56,1,0.35,0.0,4.0
381,26.0,56045.0,0.0,1.0,3.0,23625.0,14.96,1,0.37,0.0,2.0
382,22.0,74000.0,0.0,7.0,3.0,23625.0,15.65,1,0.33,0.0,2.0
383,24.0,65453.0,0.0,9.0,3.0,23625.0,15.7,1,0.31,0.0,2.0
384,24.0,89908.0,0.0,1.0,5.0,23625.0,12.53,0,0.27,0.0,3.0
385,26.0,78000.0,0.0,0.0,2.0,23625.0,17.56,1,0.31,0.0,3.0
386,23.0,100000.0,0.0,0.0,4.0,23625.0,12.87,0,0.24,0.0,2.0
387,23.0,103000.0,0.0,6.0,3.0,23625.0,15.7,0,0.24,0.0,2.0
388,25.0,141002.75,1.0,2.0,6.0,9000.0,11.039866610796844,0,0.06,0.0,3.0
389,25.0,141002.75,2.0,5.0,5.0,15000.0,11.14,0,0.09,0.0,4.0
390,24.0,141002.75,1.0,3.0,3.0,20000.0,16.0,0,0.13,0.0,3.0
391,23.0,141002.75,1.0,2.0,3.0,23625.0,15.65,0,0.16,0.0,2.0
392,26.0,141002.75,1.0,0.0,4.0,13750.0,11.039866610796844,0,0.09,0.0,4.0
393,21.0,141002.75,1.0,3.0,3.0,15250.0,15.31,0,0.1,0.0,4.0
394,25.0,141002.75,1.0,3.0,4.0,20000.0,13.47,0,0.13,0.0,2.0
395,22.0,16800.0,1.0,0.0,4.0,4750.0,13.85,1,0.28,0.0,2.0
396,25.0,111996.0,0.0,9.0,3.0,23625.0,11.039866610796844,0,0.22,0.0,3.0
397,21.0,16800.0,1.0,0.0,5.0,6000.0,10.39,1,0.36,0.0,4.0
398,25.0,115200.0,0.0,0.0,5.0,23625.0,11.36,0,0.21,0.0,2.0
399,23.0,141002.75,0.0,0.0,5.0,23625.0,11.83,0,0.17,0.0,3.0
400,23.0,141002.75,0.0,3.0,5.0,23625.0,12.53,0,0.08,0.0,3.0
401,22.0,108000.0,0.0,1.0,3.0,23625.0,14.96,1,0.22,0.0,3.0
402,22.0,43000.0,0.0,7.0,4.0,23625.0,13.85,1,0.44000000000000006,0.0,3.0
403,23.0,47004.0,0.0,1.0,5.0,23625.0,11.58,1,0.44000000000000006,0.0,4.0
404,24.0,48000.0,0.0,4.0,3.0,23625.0,16.29,1,0.44000000000000006,0.0,2.0
405,26.0,48000.0,0.0,4.0,6.0,23625.0,11.039866610796844,1,0.44000000000000006,0.0,3.0
406,21.0,44964.0,0.0,2.0,3.0,23625.0,16.29,1,0.44000000000000006,0.0,2.0
409,24.0,47000.0,0.0,3.0,1.0,23625.0,17.8,1,0.44000000000000006,0.0,2.0
410,22.0,17400.0,1.0,6.0,5.0,1000.0,11.36,0,0.06,0.0,2.0
411,22.0,49000.0,0.0,2.0,2.0,23625.0,17.56,1,0.44000000000000006,0.0,4.0
412,26.0,60000.0,0.0,0.0,6.0,23625.0,7.9,1,0.4,0.0,4.0
413,25.0,60000.0,0.0,3.0,5.0,23625.0,10.99,1,0.4,0.0,4.0
414,22.0,60000.0,0.0,0.0,6.0,23625.0,7.29,1,0.4,0.0,3.0
415,21.0,60000.0,0.0,5.0,5.0,23625.0,10.75,1,0.4,0.0,2.0
416,26.0,62004.0,0.0,9.0,6.0,23625.0,7.9,1,0.39,0.0,3.0
417,22.0,62400.0,0.0,3.0,3.0,23625.0,14.84,1,0.38,0.0,2.0
418,26.0,65000.0,0.0,10.0,6.0,23625.0,11.039866610796844,1,0.37,0.0,2.0
419,22.0,17760.0,1.0,6.0,4.0,4975.0,11.039866610796844,1,0.28,0.0,3.0
420,23.0,59000.0,0.0,5.0,2.0,23625.0,19.69,1,0.41,0.0,2.0
421,23.0,66000.0,0.0,6.0,6.0,23625.0,11.039866610796844,1,0.36,0.0,4.0
422,24.0,60000.0,0.0,0.0,3.0,23625.0,14.96,1,0.4,0.0,4.0
423,25.0,66143.0,0.0,9.0,6.0,23625.0,6.99,1,0.36,0.0,3.0
424,22.0,62250.0,0.0,3.0,2.0,23625.0,16.45,1,0.39,0.0,4.0
425,24.0,70000.0,0.0,8.0,5.0,23625.0,10.99,1,0.34,0.0,4.0
426,23.0,74000.0,0.0,7.0,5.0,23625.0,10.99,1,0.32,0.0,2.0
427,22.0,18000.0,2.0,3.0,6.0,3000.0,7.9,1,0.17,0.0,4.0
428,22.0,75000.0,0.0,6.0,5.0,23625.0,12.69,1,0.32,0.0,4.0
429,24.0,75000.0,0.0,9.0,5.0,23625.0,10.37,1,0.32,0.0,3.0
430,24.0,75000.0,0.0,7.0,4.0,23625.0,11.039866610796844,1,0.32,0.0,3.0
431,26.0,69000.0,0.0,0.0,1.0,23625.0,15.83,1,0.35,0.0,3.0
432,23.0,78000.0,0.0,4.0,4.0,23625.0,13.92,1,0.31,0.0,3.0
434,24.0,80000.0,0.0,2.0,5.0,23625.0,10.25,0,0.3,0.0,2.0
435,22.0,18000.0,2.0,1.0,6.0,3500.0,7.49,1,0.19,0.0,4.0
436,23.0,18000.0,2.0,3.0,6.0,4000.0,5.99,1,0.22,0.0,2.0
437,23.0,74700.0,0.0,6.0,3.0,23625.0,12.92,1,0.32,0.0,2.0
438,26.0,88596.0,0.0,3.0,5.0,23625.0,11.58,0,0.27,0.0,3.0
439,25.0,95000.0,0.0,4.0,6.0,23625.0,8.9,0,0.25,0.0,2.0
440,22.0,83000.0,0.0,6.0,2.0,23625.0,19.69,1,0.29,0.0,3.0
441,25.0,95000.0,0.0,9.0,6.0,23625.0,6.54,0,0.25,0.0,4.0
442,21.0,18000.0,2.0,3.0,3.0,4900.0,14.54,1,0.27,0.0,4.0
444,26.0,100000.0,0.0,5.0,4.0,23625.0,12.73,0,0.24,0.0,4.0
445,24.0,110000.0,0.0,7.0,3.0,23625.0,15.62,0,0.22,0.0,4.0
446,24.0,18000.0,2.0,0.0,6.0,6250.0,6.54,1,0.35,0.0,4.0
447,22.0,98000.0,0.0,7.0,1.0,23625.0,11.039866610796844,1,0.24,0.0,2.0
448,26.0,103872.0,0.0,6.0,1.0,23625.0,20.03,1,0.23,0.0,4.0
449,22.0,120000.0,0.0,4.0,5.0,23625.0,9.91,0,0.2,0.0,4.0
450,24.0,120000.0,0.0,1.0,5.0,23625.0,12.69,0,0.2,0.0,4.0
451,26.0,108000.0,0.0,9.0,1.0,23625.0,20.16,1,0.22,0.0,3.0
452,24.0,124080.0,0.0,4.0,3.0,23625.0,16.49,0,0.19,0.0,4.0
453,23.0,18000.0,1.0,1.0,3.0,2500.0,15.95,1,0.14,0.0,2.0
454,24.0,130000.0,0.0,7.0,5.0,23625.0,11.49,0,0.18,0.0,3.0
455,25.0,135000.0,0.0,8.0,5.0,23625.0,10.99,0,0.18,0.0,2.0
456,24.0,135000.0,0.0,4.0,4.0,23625.0,13.79,0,0.18,0.0,2.0
457,23.0,114750.0,0.0,2.0,1.0,23625.0,20.03,1,0.18,0.0,3.0
458,23.0,141002.75,0.0,0.0,6.0,23625.0,7.49,0,0.16,0.0,4.0
459,23.0,138000.0,0.0,7.0,3.0,23625.0,16.0,1,0.17,0.0,2.0
460,24.0,18000.0,2.0,6.0,6.0,13000.0,7.88,1,0.44000000000000006,0.0,3.0
461,21.0,18000.0,2.0,0.0,5.0,6250.0,10.62,1,0.35,0.0,4.0
462,26.0,141002.75,0.0,7.0,5.0,23625.0,10.99,0,0.15,0.0,4.0
463,26.0,141002.75,0.0,1.0,1.0,23625.0,18.3,1,0.16,0.0,2.0
464,26.0,141002.75,0.0,3.0,4.0,23625.0,11.039866610796844,0,0.14,0.0,2.0
465,21.0,18000.0,2.0,1.0,5.0,2500.0,11.36,0,0.14,0.0,3.0
466,24.0,43896.0,0.0,8.0,5.0,23625.0,11.039866610796844,1,0.44000000000000006,0.0,2.0
467,23.0,120000.0,0.0,4.0,4.0,23625.0,13.47,0,0.2,0.0,2.0
468,24.0,54996.0,0.0,2.0,5.0,23600.0,11.89,1,0.43,0.0,3.0
469,24.0,18000.0,1.0,0.0,5.0,10000.0,12.18,1,0.44000000000000006,0.0,2.0
470,25.0,102000.0,0.0,9.0,4.0,23600.0,13.49,0,0.23,0.0,4.0
471,23.0,75000.0,0.0,3.0,2.0,23575.0,14.5,1,0.31,0.0,4.0
472,22.0,18000.0,2.0,2.0,4.0,4000.0,11.039866610796844,1,0.22,0.0,2.0
473,22.0,18000.0,2.0,1.0,3.0,5400.0,15.31,1,0.3,0.0,2.0
474,25.0,18000.0,1.0,1.0,5.0,4000.0,11.039866610796844,1,0.22,0.0,3.0
475,21.0,18000.0,2.0,5.0,5.0,3375.0,11.039866610796844,1,0.19,0.0,2.0
476,22.0,66960.0,0.0,1.0,6.0,23400.0,7.49,1,0.35,0.0,2.0
477,22.0,43385.0,0.0,7.0,4.0,23000.0,11.039866610796844,1,0.44000000000000006,0.0,3.0
478,25.0,56544.0,0.0,3.0,5.0,23000.0,11.039866610796844,1,0.41,0.0,2.0
479,23.0,60000.0,0.0,2.0,5.0,23000.0,12.18,1,0.38,0.0,4.0
480,24.0,18000.0,1.0,3.0,4.0,1200.0,11.34,0,0.07,0.0,4.0
481,25.0,63208.0,0.0,9.0,5.0,23000.0,9.91,1,0.36,0.0,3.0
482,24.0,65000.0,0.0,0.0,5.0,23000.0,11.99,1,0.35,0.0,4.0
483,23.0,68000.0,0.0,7.0,5.0,23000.0,9.62,1,0.34,0.0,2.0
484,22.0,18000.0,2.0,1.0,5.0,3000.0,9.96,1,0.17,0.0,3.0
485,25.0,80000.0,0.0,9.0,4.0,23000.0,11.039866610796844,0,0.29,0.0,2.0
486,24.0,88000.0,0.0,1.0,3.0,23000.0,14.54,1,0.26,0.0,2.0
487,22.0,58600.0,0.0,5.0,5.0,22750.0,11.36,1,0.39,0.0,4.0
488,23.0,70000.0,0.0,7.0,4.0,22500.0,14.27,1,0.32,0.0,2.0
489,24.0,18287.0,2.0,3.0,5.0,3000.0,11.99,1,0.16,0.0,3.0
490,26.0,69846.0,0.0,2.0,1.0,22500.0,18.99,1,0.32,0.0,2.0
491,24.0,73000.0,0.0,0.0,2.0,22400.0,16.7,1,0.31,0.0,4.0
492,24.0,18500.0,1.0,8.0,6.0,5000.0,9.32,1,0.27,0.0,3.0
493,23.0,35000.0,0.0,2.0,5.0,22250.0,12.69,1,0.44000000000000006,0.0,3.0
494,25.0,43000.0,0.0,9.0,4.0,22000.0,13.11,1,0.44000000000000006,0.0,2.0
495,25.0,52000.0,0.0,4.0,5.0,22000.0,10.74,1,0.42,0.0,2.0
496,21.0,18701.0,1.0,0.0,3.0,4200.0,14.11,1,0.22,0.0,4.0
497,22.0,57000.0,0.0,6.0,5.0,22000.0,9.63,1,0.39,0.0,3.0
498,25.0,58000.0,0.0,0.0,4.0,22000.0,14.65,1,0.38,0.0,2.0
499,23.0,60000.0,0.0,6.0,5.0,22000.0,10.25,1,0.37,0.0,4.0
500,24.0,60000.0,0.0,3.0,4.0,22000.0,14.26,1,0.37,0.0,2.0
501,25.0,18840.0,1.0,5.0,5.0,3000.0,9.91,1,0.16,0.0,2.0
502,26.0,56000.0,0.0,7.0,2.0,22000.0,17.19,1,0.39,0.0,3.0
503,22.0,70000.0,0.0,3.0,5.0,22000.0,11.36,1,0.31,0.0,4.0
504,22.0,66000.0,0.0,1.0,1.0,22000.0,11.039866610796844,1,0.33,0.0,2.0
505,23.0,74064.0,0.0,3.0,5.0,22000.0,10.59,0,0.3,0.0,3.0
506,24.0,76597.0,0.0,5.0,5.0,22000.0,9.25,0,0.29,0.0,2.0
507,22.0,19000.0,2.0,6.0,6.0,3625.0,8.49,1,0.19,0.0,3.0
508,26.0,77000.0,0.0,0.0,6.0,22000.0,6.54,0,0.29,0.0,3.0
509,21.0,19000.0,2.0,5.0,6.0,6000.0,8.49,1,0.32,0.0,3.0
510,24.0,80000.0,0.0,0.0,6.0,22000.0,11.039866610796844,0,0.28,0.0,4.0
511,26.0,82600.0,0.0,10.0,5.0,22000.0,12.69,0,0.27,0.0,2.0
512,24.0,19000.0,2.0,3.0,4.0,7400.0,13.85,1,0.39,0.0,2.0
513,25.0,19000.0,2.0,3.0,6.0,4000.0,7.4,1,0.21,0.0,3.0
514,23.0,84000.0,0.0,3.0,5.0,22000.0,11.71,0,0.26,0.0,4.0
515,25.0,77650.0,0.0,8.0,5.0,22000.0,11.48,1,0.28,0.0,3.0
516,25.0,82000.0,0.0,1.0,2.0,22000.0,17.51,1,0.27,0.0,2.0
517,21.0,19012.0,1.0,0.0,3.0,3500.0,14.61,1,0.18,0.0,3.0
518,23.0,99996.0,0.0,3.0,6.0,22000.0,7.88,0,0.22,0.0,4.0
519,23.0,110000.0,0.0,0.0,5.0,22000.0,11.039866610796844,0,0.2,0.0,3.0
520,22.0,19200.0,1.0,6.0,5.0,4950.0,11.71,1,0.26,0.0,2.0
521,25.0,57000.0,0.0,4.0,5.0,21700.0,11.99,1,0.38,0.0,2.0
522,24.0,54000.0,0.0,5.0,4.0,21600.0,13.49,1,0.4,0.0,2.0
523,23.0,56000.0,0.0,8.0,1.0,21600.0,20.165,1,0.39,0.0,4.0
524,26.0,63000.0,0.0,2.0,4.0,21600.0,14.35,1,0.34,0.0,3.0
525,22.0,82000.0,0.0,3.0,4.0,21600.0,13.61,0,0.26,0.0,3.0
526,22.0,78000.0,0.0,6.0,5.0,21600.0,11.26,1,0.28,0.0,3.0
527,22.0,19200.0,2.0,0.0,5.0,2400.0,10.59,0,0.13,0.0,3.0
528,24.0,112140.0,0.0,8.0,6.0,21600.0,7.9,0,0.19,0.0,2.0
530,25.0,19200.0,2.0,4.0,5.0,3000.0,11.99,1,0.16,0.0,4.0
531,24.0,59000.0,0.0,5.0,3.0,21500.0,16.89,1,0.36,0.0,3.0
532,24.0,70000.0,0.0,5.0,5.0,21500.0,9.99,1,0.31,0.0,3.0
533,24.0,116000.0,0.0,5.0,3.0,21500.0,15.33,0,0.19,0.0,3.0
534,25.0,60000.0,0.0,5.0,6.0,21450.0,7.29,1,0.36,0.0,4.0
535,22.0,31000.0,0.0,5.0,5.0,21250.0,12.42,1,0.44000000000000006,0.0,3.0
536,25.0,47052.0,0.0,5.0,5.0,21250.0,10.99,1,0.44000000000000006,0.0,2.0
537,25.0,51060.0,0.0,9.0,6.0,21250.0,6.91,1,0.42,0.0,2.0
538,22.0,19200.0,1.0,6.0,4.0,5000.0,14.17,1,0.26,0.0,2.0
539,22.0,53000.0,0.0,3.0,5.0,21250.0,10.25,1,0.4,0.0,3.0
540,26.0,19200.0,2.0,0.0,5.0,9250.0,11.039866610796844,1,0.44000000000000006,0.0,2.0
541,24.0,56000.0,0.0,8.0,3.0,21250.0,15.95,1,0.38,0.0,3.0
542,24.0,65000.0,0.0,4.0,3.0,21250.0,15.95,1,0.33,0.0,4.0
543,21.0,35000.0,0.0,3.0,5.0,21000.0,12.53,1,0.44000000000000006,0.0,4.0
544,22.0,19200.0,1.0,6.0,3.0,1400.0,14.91,1,0.07,0.0,4.0
545,23.0,19200.0,1.0,7.0,6.0,3000.0,11.039866610796844,1,0.16,0.0,4.0
546,26.0,40000.0,0.0,3.0,6.0,21000.0,6.54,1,0.44000000000000006,0.0,4.0
547,25.0,19200.0,2.0,2.0,5.0,1000.0,11.039866610796844,0,0.05,0.0,3.0
548,26.0,42000.0,0.0,0.0,1.0,21000.0,17.26,1,0.44000000000000006,0.0,4.0
549,23.0,63000.0,0.0,2.0,5.0,21000.0,11.36,1,0.33,0.0,2.0
550,26.0,19200.0,1.0,5.0,6.0,4000.0,7.51,1,0.21,0.0,4.0
551,22.0,59000.0,0.0,2.0,5.0,21000.0,10.71,1,0.36,0.0,3.0
552,22.0,70500.0,0.0,3.0,4.0,21000.0,13.98,0,0.3,0.0,4.0
553,26.0,65219.0,0.0,11.0,3.0,21000.0,14.09,1,0.32,0.0,3.0
554,22.0,75000.0,0.0,2.0,5.0,21000.0,10.0,0,0.28,0.0,3.0
555,22.0,19200.0,1.0,3.0,3.0,5000.0,15.33,1,0.26,0.0,3.0
556,25.0,62047.0,0.0,9.0,2.0,21000.0,16.32,1,0.29,0.0,4.0
557,24.0,79000.0,0.0,8.0,6.0,21000.0,7.9,0,0.27,0.0,2.0
558,23.0,80000.0,0.0,3.0,5.0,21000.0,11.99,0,0.26,0.0,3.0
559,24.0,84000.0,0.0,8.0,5.0,21000.0,10.75,0,0.25,0.0,4.0
560,26.0,85000.0,0.0,3.0,4.0,21000.0,13.92,0,0.25,0.0,3.0
561,22.0,93000.0,0.0,1.0,5.0,21000.0,9.91,0,0.23,0.0,3.0
562,26.0,81000.0,0.0,10.0,2.0,21000.0,16.95,1,0.26,0.0,3.0
563,26.0,97000.0,0.0,1.0,6.0,21000.0,7.9,0,0.22,0.0,3.0
564,26.0,97000.0,0.0,3.0,4.0,21000.0,11.039866610796844,0,0.22,0.0,3.0
565,25.0,100000.0,0.0,2.0,3.0,21000.0,16.49,1,0.21,0.0,3.0
568,26.0,125000.0,0.0,5.0,6.0,21000.0,8.9,0,0.17,0.0,2.0
569,25.0,125000.0,0.0,9.0,4.0,21000.0,12.99,0,0.17,0.0,3.0
570,23.0,82000.0,0.0,2.0,5.0,20900.0,12.69,0,0.25,0.0,2.0
571,21.0,19500.0,1.0,0.0,5.0,15000.0,9.64,1,0.44000000000000006,0.0,2.0
572,26.0,50000.0,0.0,7.0,6.0,20500.0,7.49,1,0.41,0.0,3.0
573,23.0,70000.0,0.0,2.0,4.0,20500.0,13.16,0,0.29,0.0,3.0
574,22.0,19800.0,2.0,1.0,6.0,2100.0,8.38,0,0.11,0.0,4.0
575,40.5,80004.0,0.0,2.0,5.0,20400.0,10.25,0,0.25,0.0,3.0
576,23.0,54000.0,0.0,7.0,6.0,20375.0,7.49,1,0.38,0.0,2.0
577,26.0,26000.0,0.0,10.0,5.0,20050.0,9.76,1,0.44000000000000006,0.0,2.0
578,24.0,33000.0,0.0,1.0,5.0,20000.0,10.99,1,0.44000000000000006,0.0,3.0
579,23.0,20000.0,2.0,0.0,5.0,5000.0,11.71,0,0.25,0.0,4.0
580,22.0,20000.0,2.0,6.0,5.0,9250.0,10.65,0,0.44000000000000006,0.0,4.0
581,24.0,35364.0,0.0,1.0,5.0,20000.0,12.53,1,0.44000000000000006,0.0,4.0
582,25.0,38000.0,0.0,4.0,3.0,20000.0,14.59,1,0.44000000000000006,0.0,4.0
583,23.0,32000.0,0.0,3.0,3.0,20000.0,12.61,1,0.44000000000000006,0.0,4.0
584,25.0,38004.0,0.0,6.0,4.0,20000.0,13.11,1,0.44000000000000006,0.0,2.0
585,23.0,20000.0,1.0,2.0,5.0,6400.0,10.65,0,0.32,0.0,4.0
586,25.0,38556.0,0.0,9.0,4.0,20000.0,11.22,1,0.44000000000000006,0.0,4.0
587,23.0,32900.0,0.0,1.0,3.0,20000.0,16.0,1,0.44000000000000006,0.0,2.0
588,25.0,34000.0,0.0,10.0,5.0,20000.0,8.88,1,0.44000000000000006,0.0,4.0
589,24.0,40000.0,0.0,4.0,5.0,20000.0,12.53,1,0.44000000000000006,0.0,3.0
590,21.0,36000.0,0.0,5.0,3.0,20000.0,11.039866610796844,1,0.44000000000000006,0.0,2.0
591,26.0,20000.0,1.0,5.0,6.0,4800.0,5.99,0,0.24,0.0,3.0
592,25.0,42000.0,0.0,2.0,4.0,20000.0,13.47,1,0.44000000000000006,0.0,4.0
593,22.0,42224.0,0.0,7.0,6.0,20000.0,6.99,1,0.44000000000000006,0.0,4.0
594,25.0,20000.0,2.0,0.0,3.0,5650.0,15.99,0,0.28,0.0,2.0
595,23.0,20000.0,1.0,7.0,4.0,3625.0,11.039866610796844,0,0.18,0.0,3.0
596,22.0,37212.0,0.0,6.0,2.0,20000.0,16.69,1,0.44000000000000006,0.0,3.0
597,25.0,38000.0,0.0,9.0,5.0,20000.0,11.11,1,0.44000000000000006,0.0,4.0
598,22.0,45000.0,0.0,0.0,6.0,20000.0,7.9,1,0.44,0.0,4.0
599,23.0,45000.0,0.0,4.0,5.0,20000.0,10.25,1,0.44,0.0,2.0
